blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueEliteMonsters,blueHeralds,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueWins
18,2,0,4,6,0,0,17370,207,55,0
22,3,0,10,4,1,0,18530,217,57,1
13,1,0,5,7,1,1,17936,229,39,0
13,0,0,5,6,0,0,17373,231,46,0
17,2,0,3,9,0,0,16126,212,48,0
17,3,1,8,14,0,0,15999,219,32,0
13,3,0,5,5,1,1,18457,218,68,1
45,2,1,8,3,1,0,18641,189,52,1
19,5,1,9,6,0,0,16417,191,41,0
26,3,0,8,8,0,0,16464,193,37,0
14,3,0,6,3,1,0,18434,225,39,1
14,3,0,4,6,1,1,18643,236,71,1
29,3,0,4,12,0,0,15796,194,52,0
17,3,1,9,5,1,1,18464,240,44,1
17,3,0,6,2,1,0,18756,230,61,0
19,3,1,4,3,0,0,17682,254,48,0
13,2,1,7,5,0,0,18367,205,49,1
14,2,0,11,8,0,0,17743,210,41,0
18,3,0,7,7,1,0,16071,212,47,0
13,2,0,4,8,0,0,16865,193,32,0
14,3,1,2,7,0,0,16717,224,44,1
50,2,1,8,6,0,0,18881,233,69,1
15,3,1,4,7,0,0,16283,204,45,1
44,4,0,5,12,0,0,16800,182,56,0
17,6,1,10,1,1,0,19140,230,54,1
21,7,0,6,4,0,0,16689,204,48,0
33,2,1,9,4,1,1,18693,233,52,1
41,4,0,7,11,1,0,17887,191,64,0
18,3,0,7,13,0,0,16509,201,48,0
18,0,1,4,7,1,0,18123,223,60,0
16,1,0,2,6,0,0,16719,207,47,0
17,3,1,10,1,1,0,19491,237,49,1
17,4,1,2,5,0,0,16055,213,40,0
14,0,1,10,10,1,0,17889,197,60,1
13,1,0,5,4,0,0,18445,205,48,0
20,2,1,9,6,2,1,18292,228,64,1
19,2,0,5,3,1,0,16928,223,40,1
23,1,0,5,5,0,0,18868,229,52,1
17,2,1,6,9,0,0,16277,208,40,0
14,4,1,8,6,1,0,18126,224,45,1
20,3,1,9,13,1,0,16212,188,40,1
18,1,0,2,6,0,0,16114,231,47,1
23,1,0,8,9,1,1,18665,220,60,0
13,2,1,11,4,1,0,19347,231,55,0
13,1,1,7,8,0,0,19083,193,52,1
53,2,0,7,17,0,0,16740,174,48,1
39,2,0,3,11,0,0,17144,231,40,0
16,3,1,5,7,1,0,18452,234,56,1
17,3,1,5,3,1,0,17197,204,50,1
36,2,0,2,8,0,0,17003,207,43,1
14,5,1,9,2,1,0,19648,214,57,1
23,7,0,6,8,0,0,16962,232,48,1
17,1,1,2,4,0,0,17628,241,52,0
13,3,0,5,7,1,1,17048,191,58,0
24,3,0,8,6,2,1,19414,236,64,1
45,1,0,4,10,0,0,16065,203,40,0
13,5,0,10,3,0,0,20412,262,51,1
16,2,1,3,16,0,0,14965,195,44,0
12,5,1,3,7,0,0,17052,235,60,1
14,1,1,5,3,0,0,18222,236,40,1
15,3,0,7,5,1,0,17990,205,60,0
19,3,1,3,4,1,1,18941,257,52,1
17,1,0,3,5,0,0,17631,203,64,0
13,1,1,10,1,0,0,19162,237,36,1
30,4,1,6,13,1,0,18158,235,66,0
18,2,1,8,6,2,1,17551,233,37,0
16,6,1,7,5,1,1,18500,212,39,1
14,1,0,11,7,1,0,18860,222,56,0
42,3,0,6,4,2,1,18445,213,53,1
15,0,1,6,8,1,0,18364,197,72,1
16,4,0,7,8,0,0,17325,192,35,1
53,4,0,4,6,1,1,18021,207,59,1
17,2,1,4,6,0,0,17871,204,56,0
16,1,1,4,4,1,1,17526,210,48,0
14,4,1,8,6,2,1,17742,235,37,1
15,2,1,4,12,0,0,15874,169,48,1
33,4,1,4,2,1,0,19014,261,68,1
21,4,1,5,14,0,0,16296,204,31,0
14,3,0,3,7,1,0,16049,193,63,0
18,6,1,4,4,0,0,16572,229,44,1
18,2,1,8,2,1,1,18675,208,49,1
15,3,0,3,6,0,0,17861,238,44,0
13,1,0,0,4,0,0,17395,227,63,0
18,1,1,4,2,0,0,19023,220,72,0
9,2,0,3,12,0,0,17372,225,48,0
17,3,1,5,1,1,0,17964,197,48,1
16,5,1,2,6,0,0,16729,232,60,0
14,2,1,11,6,1,0,18337,216,50,1
18,2,1,8,6,0,0,16656,191,64,1
41,2,0,5,7,0,0,16143,191,39,0
14,2,0,7,4,1,0,19250,234,64,1
17,9,1,9,6,0,0,17028,177,64,1
45,3,1,13,7,1,1,17168,182,36,1
54,5,1,5,1,0,0,17474,198,48,1
18,3,1,12,12,1,0,18354,209,38,1
21,1,0,2,6,1,0,17461,220,61,0
17,2,0,3,12,0,0,16592,216,38,0
12,2,0,4,8,0,0,17533,229,40,0
9,2,0,4,8,0,0,18288,233,55,0
17,6,0,8,2,1,0,18113,238,36,1
16,1,1,6,7,1,0,17222,222,44,0
13,2,1,16,5,1,0,19371,221,42,1
17,1,0,3,7,2,1,16828,199,56,0
32,2,0,4,10,1,0,17116,228,63,0
20,3,1,8,2,1,0,18886,241,38,1
17,3,1,7,4,0,0,18779,245,52,1
15,8,1,7,14,0,0,16438,190,41,1
18,5,1,8,7,0,0,18491,259,40,1
16,4,0,6,11,0,0,16917,232,41,0
13,3,1,3,2,1,0,17946,232,60,1
18,4,1,5,12,0,0,16160,193,39,0
14,3,0,3,6,0,0,19263,241,71,1
17,0,1,6,6,1,0,17859,214,56,1
15,5,0,6,7,1,1,19160,242,56,1
18,2,1,9,9,0,0,17359,208,40,1
16,0,0,4,13,0,0,14126,141,43,0
14,1,0,10,4,0,0,20681,261,60,1
18,2,1,8,2,1,0,18501,224,52,1
12,1,0,5,10,1,0,17630,229,54,0
17,3,1,10,10,1,0,14242,175,22,0
17,2,1,13,8,0,0,18447,187,40,0
37,2,0,7,5,2,1,16690,158,59,0
145,2,0,3,7,1,0,17598,232,56,0
14,2,0,4,3,1,0,18515,251,52,1
10,2,0,1,8,0,0,15628,211,44,0
15,1,1,8,9,1,0,18781,223,76,0
13,2,1,7,5,1,0,18045,223,60,1
10,1,0,11,8,0,0,20041,237,56,0
17,4,0,5,5,2,1,19071,227,64,1
18,1,1,4,1,1,0,18286,262,60,1
17,3,0,3,5,0,0,17434,226,61,0
18,4,0,6,8,0,0,17206,187,36,0
11,1,1,9,7,1,1,18892,229,48,1
17,0,1,8,10,0,0,17696,216,42,0
18,6,1,4,4,1,0,18512,221,64,1
12,2,0,1,4,1,1,18022,247,72,1
14,4,1,3,2,1,0,18334,227,60,1
18,2,1,3,3,0,0,17801,212,64,1
17,2,0,2,10,0,0,18073,232,52,0
12,3,1,12,7,0,0,20348,225,48,1
19,4,0,10,12,1,0,18662,206,68,1
16,0,1,16,2,2,1,19895,241,52,1
14,7,0,1,6,0,0,15884,213,31,0
17,4,0,2,5,1,0,16215,218,52,0
19,1,0,6,6,0,0,18032,244,54,1
18,8,0,4,5,1,0,17463,191,55,0
35,4,1,9,6,2,1,19351,200,48,1
16,5,1,4,6,0,0,16921,224,51,0
13,1,0,6,3,1,0,18573,251,42,0
16,3,1,5,7,1,0,16243,196,48,0
81,2,0,7,6,0,0,16091,179,34,1
21,3,1,6,2,1,0,18810,234,64,1
20,4,1,10,3,1,1,19037,242,36,1
15,6,1,11,9,0,0,18468,246,35,1
16,1,0,5,5,0,0,16740,208,26,0
185,2,0,10,12,0,0,18632,184,52,1
17,6,1,10,8,1,0,18320,201,40,1
44,5,1,8,2,2,1,18556,225,48,0
13,1,1,7,6,0,0,18658,252,37,0
14,3,0,4,6,1,0,17334,206,59,0
17,4,1,5,3,1,0,19112,257,56,0
15,4,1,3,8,0,0,17346,206,64,0
20,3,0,7,8,1,1,17489,182,58,1
17,2,0,9,4,1,1,20010,267,52,1
26,2,0,3,10,0,0,17248,203,44,0
24,4,1,10,7,2,1,18201,186,58,1
13,5,1,10,4,0,0,20050,258,48,1
19,6,1,8,6,2,1,19766,236,60,1
12,3,0,4,7,1,1,17785,229,43,1
17,3,1,10,6,2,1,19347,197,50,1
12,1,0,3,12,0,0,16118,217,60,0
52,4,1,5,2,1,1,16955,206,44,1
16,2,1,9,9,0,0,18742,200,43,0
20,4,0,9,5,0,0,19507,223,68,1
59,2,0,6,5,0,0,18779,258,46,1
19,3,1,13,4,0,0,19160,218,40,0
18,1,1,8,2,1,0,19855,237,54,1
15,1,0,7,8,0,0,16724,206,38,0
11,4,0,15,7,1,1,21004,231,41,1
13,4,1,8,9,1,0,19759,223,72,1
95,4,1,9,6,1,0,19143,244,51,0
14,4,0,2,6,0,0,17216,210,56,1
22,3,0,2,5,0,0,17943,247,57,1
16,5,0,8,6,0,0,17360,205,40,1
18,1,0,7,5,0,0,17431,186,48,0
16,2,0,6,9,0,0,18071,209,56,0
57,6,1,10,6,1,1,19395,218,62,1
19,2,1,8,9,0,0,16831,221,38,1
15,2,0,4,5,0,0,17886,228,53,1
14,1,1,9,8,2,1,17851,192,51,0
17,3,0,6,6,0,0,17256,218,43,1
16,5,0,1,2,1,1,17099,225,44,0
16,2,1,10,11,1,0,18787,205,65,1
15,5,1,7,5,1,0,19661,251,51,1
48,4,1,7,3,2,1,18012,221,47,0
17,4,0,8,7,1,0,19026,244,42,0
17,4,0,1,9,0,0,15551,216,47,0
18,2,1,10,0,0,0,18165,218,44,1
14,5,1,3,4,1,1,17168,229,44,0
13,6,0,4,1,0,0,19160,245,51,1
12,2,0,6,7,0,0,17619,194,68,1
20,3,1,12,8,0,0,19848,226,48,1
84,3,0,5,12,0,0,18015,199,54,0
16,2,1,13,4,1,1,17353,207,44,1
12,3,1,12,3,2,1,20383,234,52,0
36,6,1,12,6,0,0,18568,229,27,1
12,0,0,5,10,1,1,17891,195,60,1
16,3,1,10,5,1,1,19111,259,44,1
16,1,0,6,4,1,1,19348,240,50,1
12,2,1,5,5,0,0,15779,210,56,0
15,4,0,1,9,0,0,16144,222,44,0
14,1,1,8,9,1,0,16862,198,52,0
37,1,1,5,3,1,0,19422,213,71,1
18,2,0,4,8,0,0,17547,226,64,0
15,2,1,6,7,0,0,16835,203,44,1
55,7,0,3,4,1,1,16984,221,47,0
13,6,1,8,6,1,0,18424,254,52,1
11,1,0,6,6,0,0,18656,216,56,0
17,4,0,8,10,1,0,18201,216,52,1
56,4,0,0,6,1,0,17416,264,45,1
16,0,1,4,9,0,0,17241,195,68,0
13,1,1,13,8,1,1,17635,226,34,1
17,8,0,2,6,0,0,16353,230,44,0
15,3,1,10,3,1,1,19007,222,34,1
16,0,0,6,7,0,0,17436,186,31,0
19,3,1,2,7,0,0,16615,222,49,0
17,1,1,11,2,1,0,19474,246,68,1
15,2,1,5,4,2,1,16215,185,56,1
13,1,0,5,8,1,0,16777,218,48,1
14,0,1,8,12,0,0,16290,198,44,0
13,5,0,6,9,0,0,17448,207,31,0
18,2,0,6,2,2,1,18759,231,59,1
15,2,1,10,14,1,0,17579,182,61,0
13,4,0,12,7,1,0,19209,215,56,1
34,6,1,6,3,0,0,16345,200,51,1
21,1,0,11,8,1,1,18733,211,51,1
15,5,0,6,8,1,0,16880,206,47,0
19,3,0,5,4,1,0,18390,208,68,1
21,6,1,4,5,2,1,18982,250,59,0
39,3,0,4,7,1,0,17092,196,60,1
17,3,0,6,6,0,0,18939,222,64,1
13,1,1,2,4,1,0,17557,233,48,1
15,0,0,3,12,0,0,15556,196,54,0
15,1,0,7,12,1,1,16556,179,46,0
17,2,0,6,4,1,0,18012,243,48,1
16,2,1,14,8,1,1,19275,219,46,1
16,3,1,7,8,1,0,18706,213,46,0
13,1,0,7,11,1,0,17615,228,43,0
21,2,1,16,5,2,1,18143,183,40,1
12,2,0,4,7,1,1,17671,210,56,0
18,5,0,10,6,0,0,17597,187,46,1
60,2,1,6,5,0,0,19419,202,75,0
18,2,0,9,5,0,0,19732,221,52,1
39,0,0,7,6,1,0,17815,214,37,0
12,4,1,6,4,1,0,18269,232,36,1
58,7,0,5,2,0,0,18788,222,68,1
14,7,1,8,5,0,0,18861,245,47,0
10,0,0,2,7,0,0,13166,167,44,0
18,4,1,5,6,2,1,17948,243,48,1
15,1,1,6,3,1,1,16972,207,52,1
31,3,0,2,7,0,0,18212,256,53,0
13,1,1,7,7,0,0,18170,231,51,0
19,6,0,5,4,1,0,18294,260,44,0
41,5,0,7,6,1,0,17903,205,44,1
15,2,1,10,3,1,0,18311,205,48,0
18,3,1,13,3,1,1,19725,227,55,1
14,2,1,12,5,1,1,19920,236,44,1
123,2,0,1,7,0,0,17028,238,47,0
13,6,1,15,4,1,1,19679,194,44,1
13,0,0,3,5,1,1,17187,228,44,0
15,3,1,6,3,1,0,19917,229,64,1
44,4,0,5,5,0,0,18914,208,56,1
14,2,0,8,5,0,0,20642,240,72,1
13,5,0,2,11,0,0,15813,190,55,0
15,1,1,12,5,0,0,18153,210,34,1
15,3,1,9,6,1,0,17216,185,44,0
24,3,1,7,2,2,1,17207,240,47,1
18,4,1,8,1,2,1,21403,271,59,1
20,1,1,7,6,1,0,17202,205,56,1
37,4,0,6,6,0,0,18317,228,53,1
18,2,0,5,7,0,0,16429,187,59,0
14,0,1,6,10,0,0,14181,172,48,1
13,3,1,11,4,1,0,19034,214,60,1
13,1,1,7,2,1,0,18109,204,60,1
18,0,0,5,11,0,0,15681,209,43,0
18,4,0,5,6,1,1,17908,201,49,0
19,3,0,8,12,0,0,17881,207,60,0
15,6,0,4,10,0,0,16068,201,28,0
14,0,1,4,11,0,0,16497,202,63,0
15,4,1,7,8,0,0,17505,193,60,1
21,0,1,6,5,0,0,18794,238,60,1
34,4,0,6,7,1,1,18577,223,64,0
17,5,0,3,7,1,0,16812,186,60,0
16,2,1,9,3,1,0,19178,254,54,1
13,0,1,7,9,0,0,17488,204,55,1
8,1,0,6,8,0,0,18479,221,40,0
60,5,1,3,4,0,0,16462,244,41,1
14,0,0,5,5,1,0,17055,180,51,0
10,4,1,7,5,0,0,18363,224,71,1
17,2,0,1,3,0,0,18220,234,63,0
39,1,0,1,10,1,1,17127,218,56,1
16,4,1,2,7,2,1,17885,211,64,1
26,1,1,15,3,2,1,21188,239,70,1
64,3,0,4,3,1,1,17574,225,52,1
16,5,0,4,11,2,1,16387,182,52,0
18,0,0,6,9,1,0,15360,197,26,1
18,2,1,10,4,1,0,19431,235,43,1
37,4,0,0,10,0,0,15086,196,36,0
18,2,1,7,6,1,0,17299,216,43,0
18,3,0,1,9,0,0,15596,229,32,0
56,4,0,2,5,0,0,17531,210,52,1
14,3,0,3,5,0,0,17787,237,46,0
21,1,1,6,2,0,0,18137,207,60,0
16,1,0,9,12,0,0,17671,218,49,0
18,2,1,5,6,0,0,17343,216,44,0
20,1,0,1,8,0,0,14750,201,44,0
24,4,0,4,9,0,0,17638,220,44,0
33,4,0,4,7,1,0,15571,204,19,0
15,11,1,6,11,0,0,17922,204,43,1
13,8,1,12,2,2,1,21006,268,65,1
34,5,1,2,1,0,0,18530,238,57,1
116,2,0,10,8,0,0,16213,180,36,1
14,0,0,2,9,1,0,17395,223,63,0
18,1,1,4,4,0,0,18597,244,64,1
17,3,1,9,8,0,0,17347,212,45,1
14,0,0,9,5,1,0,20086,244,70,1
21,4,0,5,7,0,0,17929,225,48,1
38,4,1,4,7,1,1,17307,214,50,0
12,4,1,10,6,0,0,19293,238,48,1
15,3,0,8,3,0,0,19209,232,40,1
17,2,0,5,11,0,0,16821,203,42,0
17,3,1,6,0,1,0,20228,244,61,1
15,1,0,4,3,1,0,17965,205,60,1
12,7,1,5,3,1,1,17908,220,48,1
20,1,0,6,2,1,0,17392,198,42,0
17,2,1,7,7,1,0,17267,206,48,0
12,4,0,5,1,0,0,20540,283,67,1
11,1,1,3,4,0,0,17953,253,43,0
15,1,0,3,14,1,0,15352,205,46,0
17,2,1,5,5,0,0,18020,222,47,1
17,1,1,4,6,0,0,17143,213,47,0
14,1,0,8,5,0,0,18652,218,53,0
18,5,0,4,2,1,1,19455,235,60,1
16,2,1,4,8,1,0,16562,220,49,0
13,2,1,3,4,1,0,16863,218,41,0
14,2,1,6,5,1,0,17881,225,55,1
12,4,0,9,4,1,0,18825,258,30,1
14,1,1,9,7,0,0,19278,235,54,1
43,2,0,10,6,1,0,19155,232,52,1
14,4,1,3,9,1,0,15094,174,54,0
14,4,0,4,5,1,0,18246,240,56,1
10,3,0,5,10,1,0,15463,170,41,0
18,3,0,7,6,0,0,16305,199,36,0
37,8,1,7,4,0,0,19294,212,45,1
15,3,1,7,5,2,1,18965,248,53,1
18,3,1,9,5,0,0,17774,213,40,1
17,0,1,7,9,0,0,18525,226,42,1
18,5,1,9,2,2,1,19194,228,46,1
14,0,0,5,8,0,0,15077,167,43,1
17,2,0,4,8,0,0,15829,183,40,0
14,5,1,12,9,1,0,18538,203,47,0
15,0,0,5,4,1,0,17449,206,56,0
20,0,1,6,5,0,0,16724,201,46,0
19,1,1,8,11,1,1,17712,222,48,0
17,4,0,7,5,1,0,17881,222,40,1
15,1,0,6,13,0,0,17662,209,42,0
12,5,0,5,9,0,0,17532,237,44,1
19,1,1,11,4,1,0,18349,226,43,1
36,4,0,7,10,0,0,14533,161,28,0
19,7,1,4,4,2,1,18248,235,64,1
39,3,0,10,6,1,0,19052,198,48,1
16,1,1,6,0,1,0,19584,227,59,1
13,4,0,6,1,0,0,19352,222,50,1
18,0,1,11,5,0,0,19780,257,50,1
33,5,1,10,4,1,0,17874,190,41,1
15,0,0,9,6,0,0,18151,218,32,1
14,2,1,4,6,0,0,16293,171,48,0
16,4,0,5,3,1,0,19137,234,60,1
13,2,0,4,3,1,0,17357,201,49,1
14,1,0,7,8,1,0,17808,229,37,0
16,0,0,7,8,0,0,17884,224,52,0
13,2,1,11,9,0,0,18920,164,63,1
19,3,0,6,9,0,0,18053,231,40,0
20,4,1,4,6,0,0,18065,211,56,0
16,4,0,8,5,0,0,17974,228,55,1
14,0,1,3,6,0,0,17204,202,59,0
12,5,1,5,9,1,0,17614,203,60,0
16,4,0,3,6,1,1,17326,217,58,0
16,2,0,7,6,0,0,17556,195,48,1
16,0,1,10,9,0,0,17170,211,43,0
38,4,1,8,5,1,0,17451,188,51,1
18,4,1,10,7,1,0,19320,213,56,0
14,3,1,3,6,0,0,18094,239,43,0
20,6,0,8,6,1,1,18843,237,40,0
15,5,0,8,8,0,0,17257,221,33,0
14,0,1,12,7,2,1,19789,207,71,1
8,1,1,8,4,1,0,19371,246,60,1
36,1,1,1,9,0,0,16122,203,49,0
22,5,0,4,4,0,0,17678,200,51,1
15,3,0,3,7,0,0,16342,193,50,0
19,2,0,11,4,1,0,19784,208,56,1
15,2,1,6,8,1,0,17602,200,48,0
17,4,0,5,5,1,1,19139,242,52,1
17,3,0,4,7,1,1,17145,192,64,0
18,3,0,13,7,0,0,20865,231,52,1
14,16,1,5,3,1,0,18828,191,80,1
24,2,1,5,3,0,0,19039,238,52,1
17,0,0,10,3,1,0,19070,228,68,1
16,3,1,2,6,0,0,16573,203,57,0
20,2,1,7,6,1,1,17701,229,36,1
13,5,0,4,2,0,0,19127,254,51,1
16,1,1,5,3,1,0,17430,210,56,1
17,1,1,8,8,0,0,17559,207,32,0
12,5,1,9,8,0,0,18217,201,72,1
18,4,1,7,3,0,0,18030,197,48,1
17,0,0,8,2,1,0,18873,217,56,1
14,5,1,9,8,1,0,18041,191,40,0
17,3,1,7,5,0,0,17948,226,71,1
15,4,0,5,7,0,0,16547,205,46,0
84,3,1,9,6,1,0,20142,257,51,1
38,3,1,6,6,0,0,18750,221,51,1
16,4,0,5,9,1,0,17122,194,45,1
15,1,0,8,10,0,0,18680,198,52,0
17,3,0,7,10,0,0,17608,196,55,0
15,3,0,4,1,1,0,19956,250,63,1
20,6,0,9,5,0,0,17442,203,50,1
13,3,0,7,11,0,0,16781,189,60,0
50,1,1,7,1,0,0,18289,225,52,0
17,3,0,10,12,0,0,19291,179,56,0
22,9,1,7,1,1,0,18389,223,55,1
14,2,1,6,11,0,0,17772,215,37,0
14,1,0,5,17,0,0,15666,181,36,0
11,3,1,8,4,1,0,19050,244,57,0
44,3,1,3,3,0,0,17777,206,50,0
15,0,1,7,3,0,0,17865,203,54,1
19,6,0,6,4,1,1,19040,248,39,1
14,7,1,7,6,0,0,18995,224,40,1
23,3,1,11,5,2,1,20475,261,72,1
16,3,0,1,6,0,0,17208,206,61,1
15,4,1,2,1,1,1,18222,264,57,1
15,5,0,12,10,0,0,18011,200,40,0
16,7,0,6,6,1,0,17494,209,36,1
26,3,1,6,6,0,0,17910,218,56,0
15,3,0,7,9,1,1,18218,195,48,1
18,5,0,3,8,0,0,16619,217,37,0
15,0,0,1,6,0,0,17488,237,61,0
23,1,0,6,8,0,0,18280,195,71,0
56,6,1,7,6,1,1,17867,214,60,1
81,2,0,3,7,1,0,17113,223,55,0
15,6,0,10,5,1,1,20428,246,53,0
15,1,1,5,3,1,0,18284,254,53,0
21,0,1,8,6,1,0,16019,191,32,0
16,3,0,3,5,0,0,17843,197,80,1
14,7,1,7,10,0,0,18422,228,51,0
54,4,1,7,9,1,0,16958,195,48,1
17,3,0,5,7,0,0,17598,216,46,1
17,1,1,10,4,0,0,18187,217,35,1
14,3,1,10,2,1,0,18432,224,53,1
40,4,1,8,1,2,1,19454,222,51,1
15,0,0,6,6,0,0,18941,216,65,1
18,0,0,3,4,1,0,15830,214,52,1
76,6,0,5,5,1,0,18321,228,51,0
20,3,0,5,4,0,0,18641,236,57,1
13,5,1,12,7,0,0,16973,214,34,0
53,5,1,10,8,0,0,17180,205,42,0
14,1,1,8,3,2,1,19215,229,44,1
16,2,1,5,9,1,0,17560,204,46,0
22,2,0,3,5,1,0,17455,245,49,0
68,2,0,4,5,0,0,17492,233,52,0
16,2,1,10,9,0,0,18533,201,54,1
37,3,0,6,5,2,1,17915,215,52,1
21,2,1,8,9,0,0,17768,207,52,1
18,6,1,7,5,1,1,18102,236,46,0
16,6,0,7,9,0,0,18909,230,48,0
40,1,1,9,3,0,0,20963,258,68,1
16,0,1,9,5,1,0,17609,213,51,0
15,5,0,8,5,0,0,19947,257,44,0
16,1,0,7,10,0,0,16827,161,47,0
42,3,0,3,4,0,0,17661,229,48,0
14,4,1,5,11,0,0,16593,185,42,0
16,2,1,7,6,0,0,18668,250,48,1
99,7,1,6,7,1,0,18554,257,55,1
15,4,1,13,3,0,0,20584,217,58,1
50,4,0,5,2,2,1,18995,229,63,0
20,2,0,1,11,0,0,15610,177,48,0
16,0,1,10,8,1,0,17509,203,39,0
18,1,0,4,7,0,0,17864,233,47,0
17,2,0,5,7,0,0,18110,218,54,0
136,7,1,6,5,1,1,18458,231,49,0
17,1,0,10,5,1,0,18730,224,51,1
16,4,0,6,7,1,0,18675,198,68,1
14,1,0,6,11,0,0,17010,209,49,0
39,5,1,10,5,0,0,19651,252,51,0
19,6,1,1,4,2,1,16260,223,50,0
42,8,0,5,10,1,0,17206,224,39,0
15,0,1,3,3,1,1,18798,232,52,0
13,1,0,5,11,0,0,16648,190,39,0
16,2,0,6,5,1,0,17974,236,53,0
48,2,1,4,4,1,1,18756,213,64,0
15,4,0,2,8,0,0,16793,200,50,0
12,3,1,15,5,1,0,18777,250,39,1
13,2,1,8,3,1,0,19729,220,50,1
14,1,0,3,3,0,0,18312,228,45,0
35,3,0,6,9,1,0,19145,205,55,0
14,3,0,6,9,1,0,16512,188,53,0
14,2,0,9,6,0,0,18150,203,47,0
16,2,1,1,4,0,0,17655,230,56,1
17,3,1,12,4,1,0,20621,263,49,1
15,2,0,16,10,2,1,18646,193,48,1
17,2,0,4,3,0,0,17950,246,40,0
14,2,1,5,3,1,0,18174,223,44,1
17,0,1,4,2,0,0,16034,183,47,1
19,5,1,13,12,0,0,17316,195,28,0
14,4,1,5,6,1,0,17954,200,59,0
16,1,1,9,3,1,0,19625,269,51,1
14,2,1,3,7,0,0,18365,198,59,1
18,2,1,14,6,1,1,20047,220,49,1
12,4,1,6,6,0,0,17820,237,40,1
68,2,1,13,3,1,1,17038,138,40,0
19,4,0,4,8,0,0,16327,208,44,0
55,2,1,8,6,1,0,19112,215,47,0
18,3,1,4,6,1,1,17374,218,56,1
26,2,0,2,5,0,0,14091,165,32,0
17,2,1,6,3,1,0,18440,221,48,1
14,1,0,4,2,1,0,18388,232,52,1
21,3,1,3,2,1,0,17991,250,53,0
76,3,1,6,4,1,0,19434,233,64,1
16,2,0,4,13,0,0,16993,207,47,0
14,4,1,8,3,1,0,18940,210,55,1
20,5,1,9,8,1,0,16810,205,28,1
11,3,0,5,8,0,0,15598,179,39,0
15,4,1,11,10,1,1,17892,191,36,0
22,6,0,6,7,0,0,18110,243,60,1
15,0,1,4,2,0,0,18725,227,48,1
11,1,1,8,9,0,0,18146,224,37,0
19,2,1,8,7,2,1,17022,213,57,0
64,4,1,12,6,1,1,18749,218,37,0
14,1,1,5,4,0,0,17907,195,61,0
10,4,0,7,4,1,1,18208,197,55,1
17,3,1,3,11,0,0,16831,227,41,0
18,2,1,10,5,1,1,20182,228,59,1
15,0,1,2,4,0,0,17457,222,45,0
13,4,1,6,8,0,0,17552,226,44,0
22,2,1,6,6,2,1,18113,213,56,1
13,1,0,5,16,0,0,15978,196,64,0
13,3,0,6,6,0,0,18749,248,46,0
15,4,1,4,3,1,1,18396,250,52,1
21,3,1,1,1,0,0,18098,249,72,0
18,3,1,7,8,0,0,17360,207,48,0
14,1,1,7,6,0,0,18336,228,51,0
16,5,0,7,6,1,0,18548,230,59,1
23,3,0,6,5,2,1,18411,234,74,1
16,0,0,1,11,1,1,15949,173,49,0
52,2,0,6,5,0,0,17665,215,43,1
54,4,0,6,16,0,0,15155,154,44,0
28,4,1,4,7,0,0,16417,211,57,0
15,3,0,9,4,1,1,20073,217,60,1
14,3,0,2,7,0,0,17683,206,60,0
19,3,1,3,2,1,0,17577,234,40,1
80,0,0,5,7,1,0,18231,213,76,0
18,5,0,4,1,1,0,17204,200,59,1
16,4,0,5,12,0,0,15745,198,39,0
12,3,1,8,7,1,0,18007,184,44,1
17,1,1,9,2,0,0,19414,238,48,1
13,2,1,5,0,1,0,18007,223,51,1
18,1,0,3,8,0,0,15850,185,48,0
12,3,0,5,5,1,1,17875,246,52,1
91,6,0,2,7,1,0,16400,215,52,0
11,0,0,4,8,0,0,16104,194,30,0
13,10,0,8,10,1,0,18361,230,61,0
17,2,1,4,2,0,0,17909,238,60,0
36,4,0,11,13,0,0,17136,165,36,1
17,5,1,3,3,1,1,15930,212,44,0
10,17,1,8,7,1,1,17630,216,50,1
40,4,1,1,8,0,0,15735,212,40,0
15,4,0,4,3,1,0,18612,237,62,1
13,1,0,2,14,0,0,16907,195,67,0
93,4,1,5,7,0,0,17246,220,38,0
15,3,1,10,4,0,0,18224,228,36,1
26,2,0,8,8,1,1,19030,192,47,0
23,2,1,6,3,1,0,18185,238,53,1
11,2,0,5,7,0,0,16062,171,35,1
18,1,0,3,7,0,0,17439,214,56,1
42,3,1,7,3,1,0,18269,217,48,1
61,0,1,3,13,0,0,12798,167,38,0
43,5,1,8,2,1,0,19243,204,51,0
18,1,0,7,10,0,0,15357,193,44,0
16,4,1,8,0,1,0,19252,222,52,1
12,2,1,11,7,2,1,17625,178,50,1
18,4,1,5,4,1,1,17999,234,45,0
16,2,0,0,7,0,0,15643,199,44,0
26,2,0,4,9,0,0,18376,229,61,0
15,5,1,7,7,1,0,17032,181,54,0
20,2,1,8,7,1,0,18597,229,48,1
17,3,0,4,4,0,0,17614,221,48,0
17,4,0,8,8,2,1,17930,205,64,1
11,0,1,5,5,0,0,18782,242,52,1
11,0,1,14,5,1,0,18610,213,46,1
17,3,1,4,10,1,0,16802,200,40,0
14,2,0,7,10,0,0,17424,199,52,0
20,3,1,9,5,1,1,17899,225,49,1
20,4,1,7,3,2,1,19641,250,64,1
54,2,1,8,4,2,1,18465,240,48,0
16,6,0,3,4,1,1,18231,223,48,0
